audio_path,references,speaker,predictions
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0096.wav,twice each day he plays skillfully and with zest upon our small organ,M03,twice each day he plays skilfully and with zest upon our small orgon
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0096.wav,twice each day he plays skillfully and with zest upon our small organ,M03,twice each day he plays skillfully and with zest upon our small orgon
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0097.wav,horn,M03,horn
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0098.wav,we have often urged him to walk more and smoke less,M03,we have often urged him to walk more and smoke less
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0098.wav,we have often urged him to walk more and smoke less,M03,we have often urged him to talk more and smoke less
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0098.wav,we have often urged him to walk more and smoke less,M03,we have often urged him to balk more and smoke less
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0099.wav,he dresses himself in an ancient black frock coat,M03,he dresses himself in an ancient block black frock coat
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0099.wav,he dresses himself in an ancient black frock coat,M03,he dresses himself in an ancient block black of frock coat
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0099.wav,he dresses himself in an ancient black frock coat,M03,he dresses himself in an ancient block black o frock coat
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0099.wav,he dresses himself in an ancient black frock coat,M03,he dresses himself in an ancient block black a frock coat
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0099.wav,he dresses himself in an ancient black frock coat,M03,he dresses himself in an ancient block black frock a coat
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0100.wav,he dresses himself in an ancient black frock coat,M03,he dresses himself in an ancient black frock coat
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0101.wav,when he speaks his voice is just a bit cracked and quivers a trifle,M03,when he speaks his voice is just a bit crackled and quivers a trifle
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0101.wav,when he speaks his voice is just a bit cracked and quivers a trifle,M03,when he speaks his voice is just a bit cracked and quivers a trifle
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0102.wav,when he speaks his voice is just a bit cracked and quivers a trifle,M03,peaks when he speaks his voice is just a bit cracked and quivers a trifle
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0103.wav,sip,M03,sip
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0104.wav,for,M03,four
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0104.wav,for,M03,four a
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0104.wav,for,M03,four h
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0105.wav,floor,M03,floor
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0105.wav,floor,M03,flor
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0106.wav,jacket,M03,jacket
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0107.wav,the quick brown fox jumps over the lazy dog,M03,the quick brown fox jumps over the lazy dog
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0108.wav,left,M03,left
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0109.wav,rage,M03,rage
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0110.wav,spark,M03,spark
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0111.wav,you wished to know all about my grandfather,M03,you wish to know all about my grandfather
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0112.wav,bit,M03,bit
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0113.wav,rake,M03,rake
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0114.wav,the,M03,the
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0114.wav,the,M03,te
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0114.wav,the,M03,th
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0114.wav,the,M03,t
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0114.wav,the,M03,v
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0115.wav,a long flowing beard clings to his chin,M03,a long flowing beard clings to his chin
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0116.wav,rave,M03,rave
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0116.wav,rave,M03,rav
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0117.wav,don't ask me to carry an oily rag like that,M03,don't ask me to carry an oily rag like that
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0117.wav,don't ask me to carry an oily rag like that,M03,don't ask me to carry a oily rag like that
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0118.wav,giving those who observe him a pronounced feeling of the utmost respect,M03,giving those who observe him a pronounced feeling of the utmost respect
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0118.wav,giving those who observe him a pronounced feeling of the utmost respect,M03,giving those who observed him a pronounced feeling of the utmost respect
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0119.wav,you'd be better off taking a cold shower,M03,you'd be better off taking a cold shower
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0119.wav,you'd be better off taking a cold shower,M03,you'd be better off takin a cold shower
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0120.wav,three,M03,three
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0121.wav,dot,M03,dot
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0121.wav,dot,M03,dat
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0122.wav,wish,M03,wish
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0123.wav,select,M03,select
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0124.wav,prior,M03,prior
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0124.wav,prior,M03,prier
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0125.wav,steer,M03,steer
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0126.wav,pad,M03,pad
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0126.wav,pad,M03,had
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0126.wav,pad,M03,tad
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0126.wav,pad,M03,had a
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0126.wav,pad,M03,pad a
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0127.wav,urgent,M03,urgent
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0128.wav,one validated acts of school districts,M03,one validated acts of school districts
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0128.wav,one validated acts of school districts,M03,one validated act of school districts
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0128.wav,one validated acts of school districts,M03,one validated ace of school districts
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0128.wav,one validated acts of school districts,M03,one validated ax of school districts
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0128.wav,one validated acts of school districts,M03,one validated ac of school districts
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0129.wav,know,M03,no
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0130.wav,know,M03,no
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0131.wav,error,M03,error
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0132.wav,cycle,M03,cycon
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0133.wav,fruit,M03,fruit
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0134.wav,shear,M03,sheer
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0134.wav,shear,M03,shear
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0135.wav,jane may earn more money by working hard,M03,jane may earn more money by working hard
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0136.wav,sleep,M03,sleep
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0137.wav,write,M03,write
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0137.wav,write,M03,rite
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0137.wav,write,M03,writ
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0137.wav,write,M03,rit
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0137.wav,write,M03,right
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0138.wav,all the big baseball players get traded,M03,all the big baseball players get traded
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0138.wav,all the big baseball players get traded,M03,all the big base ball players get traded
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0138.wav,all the big baseball players get traded,M03,all the big baseball players get trated
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0138.wav,all the big baseball players get traded,M03,all the big base ball players get trated
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0139.wav,no,M03,no
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0140.wav,of,M03,of
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0140.wav,of,M03,off
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0140.wav,of,M03,f
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0140.wav,of,M03,ov
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0140.wav,of,M03,of h
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0141.wav,loop,M03,loop
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0141.wav,loop,M03,loup
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0142.wav,floor,M03,floor
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0142.wav,floor,M03,flor
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0143.wav,four,M03,four
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0143.wav,four,M03,four a
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0143.wav,four,M03,four h
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0144.wav,my sister made the flowered curtains,M03,my sister made the flowered curtains
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0144.wav,my sister made the flowered curtains,M03,my sister made the floweret curtains
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0145.wav,suit,M03,suit
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0146.wav,gnaw,M03,naw
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0146.wav,gnaw,M03,gnaw
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0147.wav,coupe,M03,coop
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0147.wav,coupe,M03,coup
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0147.wav,coupe,M03,cop
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0147.wav,coupe,M03,cope
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0147.wav,coupe,M03,koop
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0148.wav,area,M03,aria
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0149.wav,hear,M03,here
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0150.wav,deer,M03,dear
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0150.wav,deer,M03,der
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0150.wav,deer,M03,deare
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0151.wav,are your grades higher or lower than nancy's,M03,are your grades higher or lower than nancies
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0151.wav,are your grades higher or lower than nancy's,M03,are your grades higher or lower than nance's
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0151.wav,are your grades higher or lower than nancy's,M03,are your grades higher or lower than nances
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0151.wav,are your grades higher or lower than nancy's,M03,are your grades higher or lower than nancy's
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0151.wav,are your grades higher or lower than nancy's,M03,are your graves higher or lower than nance's
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0152.wav,bat,M03,bat
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0152.wav,bat,M03,tat
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0152.wav,bat,M03,that
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0153.wav,rocks,M03,rocks
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0154.wav,galore,M03,color
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0154.wav,galore,M03,calor
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0154.wav,galore,M03,calore
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0154.wav,galore,M03,kalora
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0154.wav,galore,M03,colore
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0155.wav,you're used to being on the field,M03,you're used to being on the field
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0155.wav,you're used to being on the field,M03,you are used to being on the field
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0155.wav,you're used to being on the field,M03,you're used to bein on the field
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0155.wav,you're used to being on the field,M03,you are used to bein on the field
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0156.wav,hate,M03,heat
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0157.wav,slip,M03,slip
/home/rao/projects/torgo_inference_on_cluster/torgo_dataset/torgo//M03/Session2/wav_headMic/0158.wav,write,M03,write
